template_name,template_string
super_glue - wsc.fixed - the pronoun refers to-translate-tr,"{e1}
Yukarıdaki pasajda, ""{e2}"" zamirinin {e3} anlamına gelir. Doğru ya da yanlış? ||| {e4} {e5} {e6}"
super_glue - wsc.fixed - the pronoun refers to-translate-ur,"{e1}
مندرجہ بالا گزرنے میں، Pronoun ""{e2}"" {e3} سے مراد ہے. صحیح یا غلط؟ |||| {e4} {e5} {e6}"
super_glue - wsc.fixed - the pronoun refers to-translate-vi,"{e1}
Trong đoạn văn trên, đại từ ""{e2}"" đề cập đến {e3}. Đúng hay sai? || {e4} {e5} {e6}"
super_glue - wsc.fixed - the pronoun refers to-translate-zh,"{e1}
在上面的函数中，代词“{e2}”是指{e3}。对或错？ |||| {e4} {e5} {e6}"
glue - mrpc - equivalent,"Are the following two sentences ""{e1}"" or ""{e2}""?
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-ar,"هي الجملتين التالية ""{e1}"" أو ""{e2}""؟
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-bg,"Са следните две изречения ""{e1}"" или ""{e2}""?
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-de,"Sind die folgenden zwei Sätze ""{e1}"" oder ""{e2}""?
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-el,"Είναι οι ακόλουθες δύο προτάσεις ""{e1}"" ή ""{e2}"";
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-es,"¿Son las siguientes dos oraciones ""{e1}"" o ""{e2}""?
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-fr,"Sont les deux phrases suivantes ""{e1}"" ou ""{e2}""?
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-hi,"निम्नलिखित दो वाक्य ""{e1}"" या ""{e2}"" हैं?
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-ru,"Следующие два предложения «{e1}» или «{e2}»?
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-sw,"Je, ni sentensi mbili zifuatazo ""{e1}"" au ""{e2}""?
{e3}
{e4}
|||.
{e5}"
glue - mrpc - equivalent-translate-th,"เป็นสองประโยคต่อไปนี้ ""{e1}"" หรือ ""{e2}"" หรือไม่
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-tr,"Aşağıdaki iki cümle ""{e1}"" veya ""{e2}""?
{e3}
{e4}
|||
{e5}"
glue - mrpc - equivalent-translate-ur,"مندرجہ ذیل دو جملے ہیں ""{e1}"" یا ""{e2}""؟
{e3}
{e4}
||||
{e5}"
glue - mrpc - equivalent-translate-vi,"Là hai câu sau ""{e1}"" hoặc ""{e2}""?
{e3}
{e4}
||
{e5}"
glue - mrpc - equivalent-translate-zh,"以下两个句子“{e1}”或“{e2}”？
{e3}
{e4}
||||
{e5}"
glue - mrpc - generate_paraphrase,"{e1}
Paraphrase the following sentence: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-ar,"{e1}
إعادة صياغة الجملة التالية: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-bg,"{e1}
Перифразира следното изречение: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-de,"{e1}
Umschreiben Sie den folgenden Satz: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-el,"{e1}
Παραφράστε την ακόλουθη πρόταση: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-es,"{e1}
Parafrasear la siguiente oración: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-fr,"{e1}
Paraphraser la phrase suivante: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-hi,"{e1}
निम्नलिखित वाक्य को समझें: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-ru,"{e1}
Перефразировать следующее предложение: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-sw,"{e1}
Paraphrase sentensi ifuatayo: {e2}
|||.
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-th,"{e1}
ถอดความประโยคต่อไปนี้: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-tr,"{e1}
Aşağıdaki cümleyi parafıza: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-ur,"{e1}
مندرجہ ذیل سزا پر زور دیں: {e2}
||||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-vi,"{e1}
Diễn biến Câu sau: {e2}
||
{e3}
{e4}"
glue - mrpc - generate_paraphrase-translate-zh,"{e1}
解释以下句子：{e2}
||||
{e3}
{e4}"
glue - mrpc - generate_sentence,"{e1}
Generate a sentence that means the same thing as this one: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-ar,"{e1}
توليد جملة تعني نفس الشيء مثل هذا واحد: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-bg,"{e1}
Генерирайте изречение, което означава същото като това: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-de,"{e1}
Erzeugen Sie einen Satz, der dasselbe bedeutet wie dieses: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-el,"{e1}
Δημιουργήστε μια πρόταση που σημαίνει το ίδιο πράγμα με αυτό: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-es,"{e1}
Generar una oración que significa lo mismo que este: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-fr,"{e1}
Générer une phrase qui signifie la même chose que celle-ci: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-hi,"{e1}
एक वाक्य उत्पन्न करें जिसका अर्थ है एक ही बात यह है: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-ru,"{e1}
Генерировать предложение, которое означает то же самое, что и этот: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-sw,"{e1}
Kuzalisha hukumu ambayo inamaanisha kitu kimoja kama hii: {e2}
|||.
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-th,"{e1}
สร้างประโยคที่หมายถึงสิ่งเดียวกันกับนี้: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-tr,"{e1}
Bununla aynı şeyi ifade eden bir cümle oluşturun: {e2}
|||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-ur,"{e1}
ایک ایسی سزا پیدا کریں جو اس کا مطلب یہ ہے کہ اس کے طور پر: {e2}
||||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-vi,"{e1}
Tạo một câu có nghĩa là giống như cái này: {e2}
||
{e3}
{e4}"
glue - mrpc - generate_sentence-translate-zh,"{e1}
生成一个意味着与此相同的句子：{e2}
||||
{e3}
{e4}"
glue - mrpc - paraphrase,"Does the sentence
{e1}
paraphrase (that is, mean the same thing as) this sentence?
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-ar,"هل الجملة
{e1}
إعادة صياغة (أي، يعني نفس الشيء كما) هذه الجملة؟
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-bg,"Прави изречението
{e1}
перифраза (това означава, че същото нещо като) това изречение?
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-de,"Tut der Satz
{e1}
Paraphrase (das heißt, bedeutet das gleiche wie) diesen Satz?
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-el,"Η πρόταση
{e1}
Paraphrase (δηλαδή, σημαίνει το ίδιο πράγμα με) αυτή την πρόταση;
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-es,"Hace la oración
{e1}
Parafrasear (es decir, significa lo mismo que) esta oración?
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-fr,"Est-ce que la phrase
{e1}
Paraphrase (c'est-à-dire que signifie la même chose que) cette phrase?
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-hi,"वाक्य करता है
{e1}
पैराफ्रेश (यानी, समान बात का मतलब है) यह वाक्य?
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-ru,"Делает предложение
{e1}
Перефразирование (то есть значит то же самое, что и) Это предложение?
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-sw,"Je, hukumu hiyo
{e1}
paraphrase (yaani, maana ya kitu kimoja kama) hukumu hii?
{e2}
|||.
{e3}"
glue - mrpc - paraphrase-translate-th,"ทำประโยค
{e1}
การถอดความ (นั่นคือหมายถึงสิ่งเดียวกันกับ) ประโยคนี้หรือไม่
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-tr,"Cümle yapar
{e1}
Bu cümle (yani, aynı şey)?
{e2}
|||
{e3}"
glue - mrpc - paraphrase-translate-ur,"کیا سزا
{e1}
Paraphrase (یہ ہے، اس کا مطلب یہ ہے کہ) یہ جملہ؟
{e2}
||||
{e3}"
glue - mrpc - paraphrase-translate-vi,"Liệu câu
{e1}
ParaphRase (nghĩa là, có nghĩa giống như) câu này?
{e2}
||
{e3}"
glue - mrpc - paraphrase-translate-zh,"这句话是
{e1}
释义（即，意味着同样的东西）这句话？
{e2}
||||
{e3}"
glue - mrpc - replace,"Can I replace the sentence
{e1}
with the sentence
{e2}
and have it mean the same thing?
|||
{e3}"
glue - mrpc - replace-translate-ar,"هل يمكنني استبدال الجملة
{e1}
مع الجملة
{e2}
ويعني ذلك الشيء نفسه؟
|||
{e3}"
glue - mrpc - replace-translate-bg,"Мога ли да заместя изречението
{e1}
с изречението
{e2}
И това означава ли същото?
|||
{e3}"
glue - mrpc - replace-translate-de,"Kann ich den Satz ersetzen?
{e1}
mit dem Satz
{e2}
Und das heißt das Gleiche?
|||
{e3}"
glue - mrpc - replace-translate-el,"Μπορώ να αντικαταστήσω την πρόταση
{e1}
Με την πρόταση
{e2}
και το έχετε σημαίνει το ίδιο πράγμα;
|||
{e3}"
glue - mrpc - replace-translate-es,"Puedo reemplazar la oración
{e1}
con la oración
{e2}
¿Y lo ha significado lo mismo?
|||
{e3}"
glue - mrpc - replace-translate-fr,"Puis-je remplacer la phrase
{e1}
avec la phrase
{e2}
et avoir cela signifie la même chose?
|||
{e3}"
glue - mrpc - replace-translate-hi,"क्या मैं वाक्य को बदल सकता हूं
{e1}
वाक्य के साथ
{e2}
और इसका मतलब एक ही बात है?
|||
{e3}"
glue - mrpc - replace-translate-ru,"Могу ли я заменить предложение
{e1}
с предложением
{e2}
И имел это то же самое?
|||
{e3}"
glue - mrpc - replace-translate-sw,"Je, ninaweza kuchukua nafasi ya hukumu.
{e1}
na hukumu.
{e2}
na ina maana ya kitu kimoja?
|||.
{e3}"
glue - mrpc - replace-translate-th,"ฉันสามารถแทนที่ประโยคได้ไหม
{e1}
ด้วยประโยค
{e2}
และมีความหมายเหมือนกันหรือไม่?
|||
{e3}"
glue - mrpc - replace-translate-tr,"Cümleyi değiştirebilir miyim
{e1}
cümle ile
{e2}
ve aynı şeyi mi demek istiyorsun?
|||
{e3}"
glue - mrpc - replace-translate-ur,"کیا میں سزا کی جگہ لے سکتا ہوں
{e1}
سزا کے ساتھ
{e2}
اور کیا یہ ایک ہی چیز کا مطلب ہے؟
||||
{e3}"
glue - mrpc - replace-translate-vi,"Tôi có thể thay thế câu không
{e1}
với câu
{e2}
và có nghĩa là điều tương tự?
||
{e3}"
glue - mrpc - replace-translate-zh,"我可以替换句子吗？
{e1}
与句子
{e2}
这意味着同样的事情吗？
||||
{e3}"
glue - mrpc - same thing,"Do the following two sentences mean the same thing?
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-ar,"هل الجمل التالية تعني نفس الشيء؟
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-bg,"Дали следните две изречения означават едно и също нещо?
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-de,"Bedeuten die folgenden zwei Sätze dasselbe?
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-el,"Οι ακόλουθες δύο φράσεις σημαίνουν το ίδιο πράγμα;
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-es,"¿Las siguientes dos oraciones significan lo mismo?
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-fr,"Est-ce que les deux phrases suivantes signifient la même chose?
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-hi,"निम्नलिखित दो वाक्यों का मतलब एक ही बात है?
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-ru,"Следуйте следующие два предложения означают одно и то же?
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-sw,"Je, sentensi mbili zifuatazo zinamaanisha kitu kimoja?
{e1}
{e2}
|||.
{e3}"
glue - mrpc - same thing-translate-th,"สองประโยคต่อไปนี้มีความหมายเหมือนกันหรือไม่?
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-tr,"Aşağıdaki iki cümle aynı şey anlamına mı geliyor?
{e1}
{e2}
|||
{e3}"
glue - mrpc - same thing-translate-ur,"کیا مندرجہ ذیل دو جملوں کا مطلب یہ ہے کہ؟
{e1}
{e2}
||||
{e3}"
glue - mrpc - same thing-translate-vi,"Có hai câu sau có nghĩa giống nhau?
{e1}
{e2}
||
{e3}"
glue - mrpc - same thing-translate-zh,"以下两句话意味着同样的事情吗？
{e1}
{e2}
||||
{e3}"
glue - mrpc - want to know,"I want to know whether the following two sentences mean the same thing.
{e1}
{e2}
Do they?
|||
{e3}"
glue - mrpc - want to know-translate-ar,"أريد أن أعرف ما إذا كانت الجملتين التالية تعني نفس الشيء.
{e1}
{e2}
هل هم؟
|||
{e3}"
glue - mrpc - want to know-translate-bg,"Искам да знам дали следните две изречения означават едно и също нещо.
{e1}
{e2}
Ли са те?
|||
{e3}"
glue - mrpc - want to know-translate-de,"Ich möchte wissen, ob die folgenden zwei Sätze dasselbe bedeuten.
{e1}
{e2}
Tun sie?
|||
{e3}"
glue - mrpc - want to know-translate-el,"Θέλω να μάθω αν οι ακόλουθες δύο προτάσεις σημαίνουν το ίδιο πράγμα.
{e1}
{e2}
Μήπως?
|||
{e3}"
glue - mrpc - want to know-translate-es,"Quiero saber si las siguientes dos oraciones significan lo mismo.
{e1}
{e2}
¿Ellos?
|||
{e3}"
glue - mrpc - want to know-translate-fr,"Je veux savoir si les deux phrases suivantes signifient la même chose.
{e1}
{e2}
Est-ce qu'ils?
|||
{e3}"
glue - mrpc - want to know-translate-hi,"मैं जानना चाहता हूं कि निम्नलिखित दो वाक्यों का अर्थ समान है।
{e1}
{e2}
क्या वे?
|||
{e3}"
glue - mrpc - want to know-translate-ru,"Я хочу знать, означают ли следующие два предложения то же самое.
{e1}
{e2}
Они?
|||
{e3}"
glue - mrpc - want to know-translate-sw,"Ninataka kujua kama sentensi mbili zifuatazo zinamaanisha kitu kimoja.
{e1}
{e2}
Je, wao?
|||.
{e3}"
glue - mrpc - want to know-translate-th,"ฉันต้องการทราบว่าประโยคสองประโยคต่อไปนี้มีความหมายเหมือนกันหรือไม่
{e1}
{e2}
พวกเขา?
|||
{e3}"
glue - mrpc - want to know-translate-tr,"Aşağıdaki iki cümlenin aynı şeyi anlamadığını bilmek istiyorum.
{e1}
{e2}
Onlar mı?
|||
{e3}"
glue - mrpc - want to know-translate-ur,"میں جاننا چاہتا ہوں کہ مندرجہ ذیل دو جملے ایک ہی چیز کا مطلب ہے.
{e1}
{e2}
کیا وہ
||||
{e3}"
glue - mrpc - want to know-translate-vi,"Tôi muốn biết liệu hai câu sau có nghĩa giống nhau.
{e1}
{e2}
Họ có không
||
{e3}"
glue - mrpc - want to know-translate-zh,"我想知道以下两句话是否意味着同样的事情。
{e1}
{e2}
他们呢？
||||
{e3}"
glue - qqp - answer,"Can an answer to ""{e1}"" also be used to answer ""{e2}""? ||| {e3}"
glue - qqp - answer-translate-ar,"هل يمكن استخدام إجابة على ""{e1}"" للإجابة على ""{e2}""؟ ||| {e3}"
glue - qqp - answer-translate-bg,"Може да се отговори на ""{e1}"" също да се използва за отговор ""{e2}""? ||| {e3}"
glue - qqp - answer-translate-de,"Kann auch eine Antwort auf ""{e1}"" verwendet werden, um auch ""{e2}"" zu antworten? ||| {e3}"
glue - qqp - answer-translate-el,"Μπορεί μια απάντηση στο ""{e1}"" να χρησιμοποιηθεί επίσης για να απαντήσει ""{e2}""; ||| {e3}"
glue - qqp - answer-translate-es,"¿Se puede usar una respuesta a ""{e1}"" para responder ""{e2}""? ||| {e3}"
glue - qqp - answer-translate-fr,"Une réponse à ""{e1}"" peut-elle également être utilisée pour répondre ""{e2}""? ||| {e3}"
glue - qqp - answer-translate-hi,"""{e1}"" का जवाब भी ""{e2}"" का जवाब देने के लिए किया जा सकता है? ||| {e3}"
glue - qqp - answer-translate-ru,Может ли ответ на «{e1}» также использовать для ответа на «{e2}»? ||| {e3}
glue - qqp - answer-translate-sw,"Je, jibu la ""{e1}"" pia litumiwi kujibu ""{e2}""? |||. {e3}"
glue - qqp - answer-translate-th,"สามารถใช้คำตอบสำหรับ ""{e1}"" สามารถใช้เพื่อตอบ ""{e2}"" ได้หรือไม่? ||| {e3}"
glue - qqp - answer-translate-tr,"""{e1}"" cevabını da ""{e2}"" cevabını vermek için de kullanılabilir mi? ||| {e3}"
glue - qqp - answer-translate-ur,"""{e1}"" کا جواب بھی استعمال کیا جا سکتا ہے ""{e2}"" کا جواب دینے کے لئے بھی استعمال کیا جا سکتا ہے؟ |||| {e3}"
glue - qqp - answer-translate-vi,"Có thể một câu trả lời cho ""{e1}"" cũng được sử dụng để trả lời ""{e2}""? || {e3}"
glue - qqp - answer-translate-zh,可以答案“{e1}”也可用于回答“{e2}”？ |||| {e3}
glue - qqp - duplicate,"I received the questions ""{e1}"" and ""{e2}"". Are they duplicates? ||| {e3}"
glue - qqp - duplicate or not,"{e1}
{e2}
Pick one: These questions are ""{e3}"" or ""{e4}"".
|||
{e5}"
glue - qqp - duplicate or not-translate-ar,"{e1}
{e2}
اختيار واحد: هذه الأسئلة هي ""{e3}"" أو ""{e4}"".
|||
{e5}"
glue - qqp - duplicate or not-translate-bg,"{e1}
{e2}
Изберете един: Тези въпроси са ""{e3}"" или ""{e4}"".
|||
{e5}"
